system:index,CECSOL_BiomassCutScaled,CHELSA_bio10_12_BiomassCutScaled,CHELSA_bio10_15_BiomassCutScaled,CHELSA_bio10_7_BiomassCutScaled,CLYPPT_BiomassCutScaled,ORCDRC_BiomassCutScaled,PETyr_BiomassScaled,PHIHOX_BiomassCutScaled,SLTPPT_BiomassCutScaled,Snow_newValues_WGS84,elevation_BiomassScaled,.geo
00000000000000000593_0,-0.33146414,-0.5665149,0.9579467,1.7412152,-0.61305,-0.45204923,-0.6261248,-0.46665648,-0.8823469,2.0,0.019737566,
00000000000000000556_0,-0.020401552,-0.4909655,0.9579467,1.7412152,-0.89129853,0.69567317,-0.6327514,-0.12829943,0.5114972,4.0,0.024460573,
0000000000000000055b_0,-0.35906047,-0.5647161,0.9579467,1.7412152,-0.6500511,-0.5129934,-0.63606465,-0.3309543,-0.15353134,2.0,0.02209907,
0000000000000000059a_0,-0.35906047,-0.5647161,0.9579467,1.7412152,-0.6500511,-0.5129934,-0.63606465,-0.3309543,-0.15353134,2.0,0.02209907,
00000000000000000a8f_0,-0.47909155,0.05406964,1.05598,0.050716,-0.019921754,0.2554393,-0.122504994,-0.037532486,0.22634962,0.0,0.61955947,
00000000000000000aa6_0,-0.4139855,-0.5988932,1.05598,-0.7262836,0.31419843,-0.8098078,-0.23184349,0.9087879,-0.50246596,0.0,-0.8185961,
00000000000000000ad9_0,-0.7231725,1.2394761,1.05598,-1.7867832,1.0186998,-1.104189,2.5281255,-1.6605659,0.35360822,0.0,-0.40061006,
00000000000000000ada_0,-0.7231725,1.2394761,1.05598,-1.7867832,1.0186998,-1.104189,2.5281255,-1.6605659,0.35360822,0.0,-0.40061006,
00000000000000000add_0,-0.7231725,1.2394761,1.05598,-1.7867832,1.0186998,-1.104189,2.5281255,-1.6605659,0.35360822,0.0,-0.40061006,
00000000000000000ae0_0,-0.7231725,1.2394761,1.05598,-1.7867832,1.0186998,-1.104189,2.5281255,-1.6605659,0.35360822,0.0,-0.40061006,
00000000000000000ae3_0,-0.7231725,1.2394761,1.05598,-1.7867832,1.0186998,-1.104189,2.5281255,-1.6605659,0.35360822,0.0,-0.40061006,
00000000000000000b26_0,-0.4879331,-0.66544867,-0.16943485,0.7962157,-1.3556626,0.48705167,-1.7195098,-1.3015392,0.16319403,4.0,-0.5871688,
00000000000000000b23_0,-0.5141899,-0.6492595,-0.16943485,0.7962157,-1.1517864,0.43705556,-1.7161965,-1.2341377,0.28982103,4.0,-0.5777228,
00000000000000000b24_0,-0.5141899,-0.6492595,-0.16943485,0.7962157,-1.1517864,0.43705556,-1.7161965,-1.2341377,0.28982103,4.0,-0.5777228,
00000000000000000b25_0,-0.5141899,-0.6492595,-0.16943485,0.7962157,-1.1517864,0.43705556,-1.7161965,-1.2341377,0.28982103,4.0,-0.5777228,
00000000000000000b56_0,-0.5141899,-0.6492595,-0.16943485,0.7962157,-1.1517864,0.43705556,-1.7161965,-1.2341377,0.28982103,4.0,-0.5777228,
00000000000000000b57_0,-0.5141899,-0.6492595,-0.16943485,0.7962157,-1.1517864,0.43705556,-1.7161965,-1.2341377,0.28982103,4.0,-0.5777228,
00000000000000000b58_0,-0.5141899,-0.6492595,-0.16943485,0.7962157,-1.1517864,0.43705556,-1.7161965,-1.2341377,0.28982103,4.0,-0.5777228,
00000000000000000a4b_0,0.55885524,-0.62227756,-0.16943485,0.7962157,-0.57604873,0.64494705,-1.1429977,-0.7371619,1.3985177,1.0,-0.41477907,
00000000000000000a4c_0,0.55885524,-0.62227756,-0.16943485,0.7962157,-0.57604873,0.64494705,-1.1429977,-0.7371619,1.3985177,1.0,-0.41477907,
00000000000000000a4d_0,0.55885524,-0.62227756,-0.16943485,0.7962157,-0.57604873,0.64494705,-1.1429977,-0.7371619,1.3985177,1.0,-0.41477907,
00000000000000000a4e_0,0.55885524,-0.62227756,-0.16943485,0.7962157,-0.57604873,0.64494705,-1.1429977,-0.7371619,1.3985177,1.0,-0.41477907,
00000000000000000a47_0,0.55912316,-0.6402655,-0.16943485,0.7962157,-0.68742216,0.6522458,-1.1297446,-0.87196565,1.3195734,1.0,-0.46673214,
00000000000000000a48_0,0.55912316,-0.6402655,-0.16943485,0.7962157,-0.68742216,0.6522458,-1.1297446,-0.87196565,1.3195734,1.0,-0.46673214,
00000000000000000a49_0,0.55912316,-0.6402655,-0.16943485,0.7962157,-0.68742216,0.6522458,-1.1297446,-0.87196565,1.3195734,1.0,-0.46673214,
00000000000000000a4a_0,0.55912316,-0.6402655,-0.16943485,0.7962157,-0.68742216,0.6522458,-1.1297446,-0.87196565,1.3195734,1.0,-0.46673214,
00000000000000000a43_0,1.0545192,-0.6258752,-0.16943485,0.7962157,-0.57604873,0.8834933,-1.1429977,-0.55697453,1.2718908,2.0,-0.39352554,
00000000000000000a44_0,1.0545192,-0.6258752,-0.16943485,0.7962157,-0.57604873,0.8834933,-1.1429977,-0.55697453,1.2718908,2.0,-0.39352554,
00000000000000000a45_0,1.0545192,-0.6258752,-0.16943485,0.7962157,-0.57604873,0.8834933,-1.1429977,-0.55697453,1.2718908,2.0,-0.39352554,
00000000000000000a46_0,1.0545192,-0.6258752,-0.16943485,0.7962157,-0.57604873,0.8834933,-1.1429977,-0.55697453,1.2718908,2.0,-0.39352554,
00000000000000000b59_0,-0.40728727,-0.67264384,-0.16943485,0.7962157,-1.467036,0.39715588,-1.7161965,-1.3019881,0.068144836,4.0,-0.5800843,
00000000000000000a6c_0,0.5033944,-0.67804027,-0.16943485,0.8802155,0.37044,0.30665183,-1.1761307,-0.17323403,1.2242085,2.0,-0.41950208,
00000000000000000b10_0,-0.56857896,-0.6510583,-0.16943485,0.7227157,-0.61305,0.35908094,-1.6002315,-1.0759678,0.020146703,3.0,-0.747751,
00000000000000000b12_0,-0.56857896,-0.6510583,-0.16943485,0.7227157,-0.61305,0.35908094,-1.6002315,-1.0759678,0.020146703,3.0,-0.747751,
00000000000000000b42_0,-0.56857896,-0.6510583,-0.16943485,0.7227157,-0.61305,0.35908094,-1.6002315,-1.0759678,0.020146703,3.0,-0.747751,
00000000000000000b44_0,-0.56857896,-0.6510583,-0.16943485,0.7227157,-0.61305,0.35908094,-1.6002315,-1.0759678,0.020146703,3.0,-0.747751,
00000000000000000b46_0,-0.56857896,-0.6510583,-0.16943485,0.7227157,-0.61305,0.35908094,-1.6002315,-1.0759678,0.020146703,3.0,-0.747751,
00000000000000000b0e_0,-0.39389095,-0.6528571,-0.16943485,0.7227157,-0.33443147,0.11956154,-1.5969182,-0.9402656,0.30529428,3.0,-0.757197,
00000000000000000d74_0,-0.3277131,1.1567315,-0.12041825,-1.4507834,2.856546,-0.77161115,2.7799356,-0.62347776,-1.437169,0.0,2.5111237,
00000000000000000d75_0,-0.3277131,1.1567315,-0.12041825,-1.4507834,2.856546,-0.77161115,2.7799356,-0.62347776,-1.437169,0.0,2.5111237,
00000000000000000d76_0,-0.3277131,1.1567315,-0.12041825,-1.4507834,2.856546,-0.77161115,2.7799356,-0.62347776,-1.437169,0.0,2.5111237,
00000000000000000d77_0,-0.3277131,1.1567315,-0.12041825,-1.4507834,2.856546,-0.77161115,2.7799356,-0.62347776,-1.437169,0.0,2.5111237,
00000000000000000d78_0,-0.3277131,1.1567315,-0.12041825,-1.4507834,2.856546,-0.77161115,2.7799356,-0.62347776,-1.437169,0.0,2.5111237,
00000000000000000d79_0,-0.3277131,1.1567315,-0.12041825,-1.4507834,2.856546,-0.77161115,2.7799356,-0.62347776,-1.437169,0.0,2.5111237,
00000000000000000d7a_0,-0.3277131,1.1567315,-0.12041825,-1.4507834,2.856546,-0.77161115,2.7799356,-0.62347776,-1.437169,0.0,2.5111237,
00000000000000000d7b_0,-0.3277131,1.1567315,-0.12041825,-1.4507834,2.856546,-0.77161115,2.7799356,-0.62347776,-1.437169,0.0,2.5111237,
00000000000000000d7c_0,-0.3277131,1.1567315,-0.12041825,-1.4507834,2.856546,-0.77161115,2.7799356,-0.62347776,-1.437169,0.0,2.5111237,
00000000000000000b08_0,-0.16990449,-0.71401614,-0.16943485,0.4077158,0.89067596,0.33767143,-1.490893,-0.060897857,0.6854911,3.0,-0.67690593,
00000000000000000e54_0,-0.68084013,-0.8795054,-0.61058414,-0.043783914,-0.89129853,-0.5996048,-0.9077543,0.8858714,-0.3129992,0.0,-0.83512664,
00000000000000000e55_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e56_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e57_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e58_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e59_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e5a_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e5b_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e5c_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e60_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e61_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e62_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e63_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e64_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e65_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e66_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e6a_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e6b_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e6c_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e6d_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e6e_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e6f_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e70_0,-0.72049326,-0.86511505,-0.61058414,-0.043783914,-0.7432939,-0.66638803,-0.9077543,0.63828266,-0.37615478,0.0,-0.8327651,
00000000000000000e76_0,-0.68057215,-0.8687126,-0.61058414,-0.043783914,-0.7432939,-0.74059165,-0.9077543,0.8184699,-0.26500088,0.0,-0.84457266,
00000000000000000e77_0,-0.68057215,-0.8687126,-0.61058414,-0.043783914,-0.7432939,-0.74059165,-0.9077543,0.8184699,-0.26500088,0.0,-0.84457266,
00000000000000000e78_0,-0.68057215,-0.8687126,-0.61058414,-0.043783914,-0.7432939,-0.74059165,-0.9077543,0.8184699,-0.26500088,0.0,-0.84457266,
00000000000000000e79_0,-0.68057215,-0.8687126,-0.61058414,-0.043783914,-0.7432939,-0.74059165,-0.9077543,0.8184699,-0.26500088,0.0,-0.84457266,
00000000000000000e7a_0,-0.68057215,-0.8687126,-0.61058414,-0.043783914,-0.7432939,-0.74059165,-0.9077543,0.8184699,-0.26500088,0.0,-0.84457266,
00000000000000000e7b_0,-0.68057215,-0.8687126,-0.61058414,-0.043783914,-0.7432939,-0.74059165,-0.9077543,0.8184699,-0.26500088,0.0,-0.84457266,
00000000000000000e52_0,-0.68084013,-0.8795054,-0.61058414,-0.043783914,-0.89129853,-0.5996048,-0.9077543,0.8858714,-0.3129992,0.0,-0.83512664,
00000000000000000e53_0,-0.68084013,-0.8795054,-0.61058414,-0.043783914,-0.89129853,-0.5996048,-0.9077543,0.8858714,-0.3129992,0.0,-0.83512664,
00000000000000000e5d_0,-0.68084013,-0.8795054,-0.61058414,-0.043783914,-0.89129853,-0.5996048,-0.9077543,0.8858714,-0.3129992,0.0,-0.83512664,
00000000000000000e5e_0,-0.68084013,-0.8795054,-0.61058414,-0.043783914,-0.89129853,-0.5996048,-0.9077543,0.8858714,-0.3129992,0.0,-0.83512664,
00000000000000000e5f_0,-0.68084013,-0.8795054,-0.61058414,-0.043783914,-0.89129853,-0.5996048,-0.9077543,0.8858714,-0.3129992,0.0,-0.83512664,
00000000000000000e67_0,-0.68084013,-0.8795054,-0.61058414,-0.043783914,-0.89129853,-0.5996048,-0.9077543,0.8858714,-0.3129992,0.0,-0.83512664,
00000000000000000e68_0,-0.68084013,-0.8795054,-0.61058414,-0.043783914,-0.89129853,-0.5996048,-0.9077543,0.8858714,-0.3129992,0.0,-0.83512664,
00000000000000000e69_0,-0.68084013,-0.8795054,-0.61058414,-0.043783914,-0.89129853,-0.5996048,-0.9077543,0.8858714,-0.3129992,0.0,-0.83512664,
00000000000000000abc_0,1.6297569,3.6588566,-0.61058414,-1.8707831,-1.1140453,2.9648423,0.4374407,-1.210322,0.4322371,0.0,2.3222034,
00000000000000000abf_0,1.8183771,3.6732469,-0.61058414,-1.881283,-0.50167656,2.5249736,0.4937666,-0.9173491,0.55886406,0.0,2.123837,
00000000000000000abd_0,1.8716944,3.6678505,-0.61058414,-1.881283,-0.96567076,2.9024389,0.48051345,-1.0750687,0.5749686,0.0,2.1923206,
00000000000000000abe_0,1.8716944,3.6678505,-0.61058414,-1.881283,-0.96567076,2.9024389,0.48051345,-1.0750687,0.5749686,0.0,2.1923206,
00000000000000000b76_0,-0.12784003,-0.09163283,-0.61058414,-0.022784047,0.5743164,-0.12676995,-0.92100745,-0.8499476,1.2557862,1.0,0.8840478,
00000000000000000b9a_0,-0.12784003,-0.09163283,-0.61058414,-0.022784047,0.5743164,-0.12676995,-0.92100745,-0.8499476,1.2557862,1.0,0.8840478,
000000000000000008c4_0,-0.24974647,1.1891098,-0.61058414,-1.6187834,-0.55680823,1.0146269,-1.3683014,-0.3089362,0.54244375,0.0,-0.5895303,
00000000000000000901_0,-0.24974647,1.1891098,-0.61058414,-1.6187834,-0.55680823,1.0146269,-1.3683014,-0.3089362,0.54244375,0.0,-0.5895303,
00000000000000000ac2_0,1.4821295,3.8657181,-0.61058414,-1.8917831,-0.910169,3.6981196,0.5964785,-1.0755183,0.60623056,0.0,1.7365505,
00000000000000000ac0_0,1.6702137,3.8063579,-0.61058414,-1.8917831,-0.7059227,3.617104,0.5699722,-1.0076679,0.60623056,0.0,1.8357337,
00000000000000000ac3_0,1.979133,3.8639193,-0.61058414,-1.8917831,-1.0589136,3.8245091,0.57991207,-1.210771,0.79632896,0.0,1.7979496,
00000000000000000991_0,0.996379,-0.27690881,-0.95370036,-0.6422837,2.8398955,4.9357376,-1.1860706,0.38934523,0.2891894,0.0,-0.9555633,
00000000000000000992_0,0.996379,-0.27690881,-0.95370036,-0.6422837,2.8398955,4.9357376,-1.1860706,0.38934523,0.2891894,0.0,-0.9555633,
00000000000000000d19_0,0.03613089,-0.04306534,-0.95370036,0.7962157,-0.55717826,0.120534725,-0.32461557,-1.4138753,1.493567,3.0,0.2606109,
00000000000000000d1a_0,0.03613089,-0.04306534,-0.95370036,0.7962157,-0.55717826,0.120534725,-0.32461557,-1.4138753,1.493567,3.0,0.2606109,
00000000000000000d1b_0,0.03613089,-0.04306534,-0.95370036,0.7962157,-0.55717826,0.120534725,-0.32461557,-1.4138753,1.493567,3.0,0.2606109,
00000000000000000d1c_0,0.03613089,-0.04306534,-0.95370036,0.7962157,-0.55717826,0.120534725,-0.32461557,-1.4138753,1.493567,3.0,0.2606109,
00000000000000000d1d_0,0.03613089,-0.04306534,-0.95370036,0.7962157,-0.55717826,0.120534725,-0.32461557,-1.4138753,1.493567,3.0,0.2606109,
00000000000000000d1e_0,0.03613089,-0.04306534,-0.95370036,0.7962157,-0.55717826,0.120534725,-0.32461557,-1.4138753,1.493567,3.0,0.2606109,
00000000000000000d1f_0,0.03613089,-0.04306534,-0.95370036,0.7962157,-0.55717826,0.120534725,-0.32461557,-1.4138753,1.493567,3.0,0.2606109,
00000000000000000d20_0,0.03613089,-0.04306534,-0.95370036,0.7962157,-0.55717826,0.120534725,-0.32461557,-1.4138753,1.493567,3.0,0.2606109,
00000000000000000d21_0,0.03613089,-0.04306534,-0.95370036,0.7962157,-0.55717826,0.120534725,-0.32461557,-1.4138753,1.493567,3.0,0.2606109,
00000000000000000d22_0,0.03613089,-0.04306534,-0.95370036,0.7962157,-0.55717826,0.120534725,-0.32461557,-1.4138753,1.493567,3.0,0.2606109,
00000000000000000d23_0,0.03613089,-0.04306534,-0.95370036,0.7962157,-0.55717826,0.120534725,-0.32461557,-1.4138753,1.493567,3.0,0.2606109,
00000000000000000d24_0,0.03613089,-0.04306534,-0.95370036,0.7962157,-0.55717826,0.120534725,-0.32461557,-1.4138753,1.493567,3.0,0.2606109,
00000000000000000d25_0,0.03613089,-0.04306534,-0.95370036,0.7962157,-0.55717826,0.120534725,-0.32461557,-1.4138753,1.493567,3.0,0.2606109,
00000000000000000d26_0,0.03613089,-0.04306534,-0.95370036,0.7962157,-0.55717826,0.120534725,-0.32461557,-1.4138753,1.493567,3.0,0.2606109,
00000000000000000d27_0,0.03613089,-0.04306534,-0.95370036,0.7962157,-0.55717826,0.120534725,-0.32461557,-1.4138753,1.493567,3.0,0.2606109,
00000000000000000d28_0,0.03613089,-0.04306534,-0.95370036,0.7962157,-0.55717826,0.120534725,-0.32461557,-1.4138753,1.493567,3.0,0.2606109,
00000000000000000459_0,-0.048533797,0.44260952,-0.95370036,0.23971584,0.9643081,-0.5201705,-0.61949825,0.09727195,0.87558943,1.0,0.331456,
0000000000000000045a_0,-0.048533797,0.44260952,-0.95370036,0.23971584,0.9643081,-0.5201705,-0.61949825,0.09727195,0.87558943,1.0,0.331456,
0000000000000000045b_0,-0.048533797,0.44260952,-0.95370036,0.23971584,0.9643081,-0.5201705,-0.61949825,0.09727195,0.87558943,1.0,0.331456,
00000000000000000e01_0,0.02782524,-0.7086198,-0.95370036,-0.127784,0.3500894,-0.9882612,1.0669655,-0.10583246,-1.5637959,0.0,-0.31559592,
00000000000000000e02_0,0.02782524,-0.7086198,-0.95370036,-0.127784,0.3500894,-0.9882612,1.0669655,-0.10583246,-1.5637959,0.0,-0.31559592,
00000000000000000e03_0,0.02782524,-0.7086198,-0.95370036,-0.127784,0.3500894,-0.9882612,1.0669655,-0.10583246,-1.5637959,0.0,-0.31559592,
00000000000000000e04_0,0.02782524,-0.7086198,-0.95370036,-0.127784,0.3500894,-0.9882612,1.0669655,-0.10583246,-1.5637959,0.0,-0.31559592,
00000000000000000e05_0,0.02782524,-0.7086198,-0.95370036,-0.127784,0.3500894,-0.9882612,1.0669655,-0.10583246,-1.5637959,0.0,-0.31559592,
00000000000000000e06_0,0.02782524,-0.7086198,-0.95370036,-0.127784,0.3500894,-0.9882612,1.0669655,-0.10583246,-1.5637959,0.0,-0.31559592,
00000000000000000e07_0,0.02782524,-0.7086198,-0.95370036,-0.127784,0.3500894,-0.9882612,1.0669655,-0.10583246,-1.5637959,0.0,-0.31559592,
00000000000000000e08_0,0.02782524,-0.7086198,-0.95370036,-0.127784,0.3500894,-0.9882612,1.0669655,-0.10583246,-1.5637959,0.0,-0.31559592,
00000000000000000e09_0,0.02782524,-0.7086198,-0.95370036,-0.127784,0.3500894,-0.9882612,1.0669655,-0.10583246,-1.5637959,0.0,-0.31559592,
00000000000000000e0a_0,0.02782524,-0.7086198,-0.95370036,-0.127784,0.3500894,-0.9882612,1.0669655,-0.10583246,-1.5637959,0.0,-0.31559592,
00000000000000000e0b_0,0.02782524,-0.7086198,-0.95370036,-0.127784,0.3500894,-0.9882612,1.0669655,-0.10583246,-1.5637959,0.0,-0.31559592,
00000000000000000e0c_0,0.02782524,-0.7086198,-0.95370036,-0.127784,0.3500894,-0.9882612,1.0669655,-0.10583246,-1.5637959,0.0,-0.31559592,
00000000000000000e0d_0,0.02782524,-0.7086198,-0.95370036,-0.127784,0.3500894,-0.9882612,1.0669655,-0.10583246,-1.5637959,0.0,-0.31559592,
00000000000000000e0e_0,0.02782524,-0.7086198,-0.95370036,-0.127784,0.3500894,-0.9882612,1.0669655,-0.10583246,-1.5637959,0.0,-0.31559592,
00000000000000000e0f_0,0.02782524,-0.7086198,-0.95370036,-0.127784,0.3500894,-0.9882612,1.0669655,-0.10583246,-1.5637959,0.0,-0.31559592,
00000000000000000e10_0,0.02782524,-0.7086198,-0.95370036,-0.127784,0.3500894,-0.9882612,1.0669655,-0.10583246,-1.5637959,0.0,-0.31559592,
00000000000000000d17_0,0.91814446,-0.28230518,-0.95370036,-0.6737836,1.2436666,5.686045,-1.192697,0.54751503,-0.075218305,0.0,-0.9555633,
000000000000000008bc_0,-0.39737403,-0.14020032,-0.95370036,-1.1672835,-0.33443147,0.28779683,-1.1860706,0.6162645,-0.07490249,0.0,-0.7973426,
000000000000000008fb_0,-0.39737403,-0.14020032,-0.95370036,-1.1672835,-0.33443147,0.28779683,-1.1860706,0.6162645,-0.07490249,0.0,-0.7973426,
00000000000000000313_0,-0.5053483,-0.11141958,-0.95370036,0.63871574,-0.50167656,-0.13528511,-0.20202391,0.05278623,-0.40773258,2.0,-0.39116403,
00000000000000000314_0,-0.5053483,-0.11141958,-0.95370036,0.63871574,-0.50167656,-0.13528511,-0.20202391,0.05278623,-0.40773258,2.0,-0.39116403,
00000000000000000315_0,-0.5053483,-0.11141958,-0.95370036,0.63871574,-0.50167656,-0.13528511,-0.20202391,0.05278623,-0.40773258,2.0,-0.39116403,
00000000000000000316_0,-0.5053483,-0.11141958,-0.95370036,0.63871574,-0.50167656,-0.13528511,-0.20202391,0.05278623,-0.40773258,2.0,-0.39116403,
00000000000000000317_0,-0.5053483,-0.11141958,-0.95370036,0.63871574,-0.50167656,-0.13528511,-0.20202391,0.05278623,-0.40773258,2.0,-0.39116403,
00000000000000000318_0,-0.5053483,-0.11141958,-0.95370036,0.63871574,-0.50167656,-0.13528511,-0.20202391,0.05278623,-0.40773258,2.0,-0.39116403,
00000000000000000319_0,-0.5053483,-0.11141958,-0.95370036,0.63871574,-0.50167656,-0.13528511,-0.20202391,0.05278623,-0.40773258,2.0,-0.39116403,
0000000000000000031a_0,-0.5053483,-0.11141958,-0.95370036,0.63871574,-0.50167656,-0.13528511,-0.20202391,0.05278623,-0.40773258,2.0,-0.39116403,
00000000000000000ec5_0,-0.4225591,-0.39742813,-0.95370036,-0.0017839763,-0.64968103,-0.41725865,-0.7420899,-1.7522318,0.321083,0.0,-0.08653009,
00000000000000000ec6_0,-0.4225591,-0.39742813,-0.95370036,-0.0017839763,-0.64968103,-0.41725865,-0.7420899,-1.7522318,0.321083,0.0,-0.08653009,
00000000000000000ec9_0,-0.4225591,-0.39742813,-0.95370036,-0.0017839763,-0.64968103,-0.41725865,-0.7420899,-1.7522318,0.321083,0.0,-0.08653009,
00000000000000000eca_0,-0.4225591,-0.39742813,-0.95370036,-0.0017839763,-0.64968103,-0.41725865,-0.7420899,-1.7522318,0.321083,0.0,-0.08653009,
00000000000000000ec8_0,-0.50320494,-0.4100197,-0.95370036,-0.0017839763,-0.7240533,-0.29269403,-0.7652829,-1.7746994,0.3049785,0.0,-0.03221551,
00000000000000000457_0,-0.22348975,0.20876607,-0.95370036,0.31321588,1.0753117,-0.41543397,-0.5002199,0.0074021104,0.97063863,1.0,-0.039300017,
00000000000000000458_0,-0.22348975,0.20876607,-0.95370036,0.31321588,1.0753117,-0.41543397,-0.5002199,0.0074021104,0.97063863,1.0,-0.039300017,
000000000000000008cf_0,-0.31779987,0.07385639,-0.95370036,-1.0727836,-0.25968912,0.755766,-1.2324566,0.0069532352,0.06751321,0.0,-0.82331914,
000000000000000008f3_0,-0.31779987,0.07385639,-0.95370036,-1.0727836,-0.25968912,0.755766,-1.2324566,0.0069532352,0.06751321,0.0,-0.82331914,
