system:index,Aridity_RichnessScaled,CECSOL_RichnessCutScaled,CHELSA_bio10_15_RichnessCutScaled,CHELSA_bio10_7_RichnessCutScaled,CLYPPT_RichnessCutScaled,ORCDRC_RichnessCutScaled,PETyr_RichnessScaled,PHIHOX_RichnessCutScaled,SLTPPT_RichnessCutScaled,Snow_newValues_WGS84,elevation_RichnessScaled,.geo
00000000000000000c3a_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
00000000000000000c3c_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
0000000000000000113e_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
0000000000000000113f_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
00000000000000001140_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
00000000000000001141_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
00000000000000001142_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
00000000000000001143_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
00000000000000001144_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
00000000000000001145_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
00000000000000001146_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
00000000000000001147_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
00000000000000001148_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
00000000000000001149_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
0000000000000000114a_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
0000000000000000114b_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
0000000000000000114c_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
0000000000000000114d_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
0000000000000000114e_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
0000000000000000114f_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
00000000000000001150_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
00000000000000001151_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
00000000000000001152_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
00000000000000001153_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
00000000000000001154_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
00000000000000001155_0,0.49802357,-0.90893686,-0.14372344,0.45542,-0.5967466,0.37562087,-1.3565401,-0.9596916,-0.13297874,3.0,-0.62869036,
0000000000000000016c_0,0.105166495,0.06920081,-0.23745362,0.52356935,-0.91708267,0.041206554,-1.0379006,-0.958779,0.7261738,3.0,-0.29562935,
00000000000000000d9f_0,0.05001588,0.19489154,-0.893565,0.52356935,-0.53643394,0.10968965,-0.14192411,-1.3027021,1.4029621,3.0,0.35211697,
00000000000000000da0_0,0.05001588,0.19489154,-0.893565,0.52356935,-0.53643394,0.10968965,-0.14192411,-1.3027021,1.4029621,3.0,0.35211697,
00000000000000000da1_0,0.05001588,0.19489154,-0.893565,0.52356935,-0.53643394,0.10968965,-0.14192411,-1.3027021,1.4029621,3.0,0.35211697,
00000000000000000da2_0,0.05001588,0.19489154,-0.893565,0.52356935,-0.53643394,0.10968965,-0.14192411,-1.3027021,1.4029621,3.0,0.35211697,
00000000000000000da3_0,0.05001588,0.19489154,-0.893565,0.52356935,-0.53643394,0.10968965,-0.14192411,-1.3027021,1.4029621,3.0,0.35211697,
00000000000000000da4_0,0.05001588,0.19489154,-0.893565,0.52356935,-0.53643394,0.10968965,-0.14192411,-1.3027021,1.4029621,3.0,0.35211697,
00000000000000000da5_0,0.05001588,0.19489154,-0.893565,0.52356935,-0.53643394,0.10968965,-0.14192411,-1.3027021,1.4029621,3.0,0.35211697,
00000000000000000da6_0,0.05001588,0.19489154,-0.893565,0.52356935,-0.53643394,0.10968965,-0.14192411,-1.3027021,1.4029621,3.0,0.35211697,
00000000000000000da7_0,0.05001588,0.19489154,-0.893565,0.52356935,-0.53643394,0.10968965,-0.14192411,-1.3027021,1.4029621,3.0,0.35211697,
00000000000000000da8_0,0.05001588,0.19489154,-0.893565,0.52356935,-0.53643394,0.10968965,-0.14192411,-1.3027021,1.4029621,3.0,0.35211697,
00000000000000000da9_0,0.05001588,0.19489154,-0.893565,0.52356935,-0.53643394,0.10968965,-0.14192411,-1.3027021,1.4029621,3.0,0.35211697,
00000000000000000daa_0,0.05001588,0.19489154,-0.893565,0.52356935,-0.53643394,0.10968965,-0.14192411,-1.3027021,1.4029621,3.0,0.35211697,
00000000000000000dab_0,0.05001588,0.19489154,-0.893565,0.52356935,-0.53643394,0.10968965,-0.14192411,-1.3027021,1.4029621,3.0,0.35211697,
00000000000000000dac_0,0.05001588,0.19489154,-0.893565,0.52356935,-0.53643394,0.10968965,-0.14192411,-1.3027021,1.4029621,3.0,0.35211697,
00000000000000000dad_0,0.05001588,0.19489154,-0.893565,0.52356935,-0.53643394,0.10968965,-0.14192411,-1.3027021,1.4029621,3.0,0.35211697,
00000000000000000dae_0,0.05001588,0.19489154,-0.893565,0.52356935,-0.53643394,0.10968965,-0.14192411,-1.3027021,1.4029621,3.0,0.35211697,
0000000000000000117d_0,0.07771267,-0.22570777,-0.049993243,0.82537323,-1.7183222,0.7821796,-0.43217,-1.4399972,0.13135059,3.0,0.42332312,
0000000000000000117e_0,0.07771267,-0.22570777,-0.049993243,0.82537323,-1.7183222,0.7821796,-0.43217,-1.4399972,0.13135059,3.0,0.42332312,
00000000000000001c4c_0,1.196274,1.0321776,-0.8466999,1.2245336,-1.3576446,1.6887326,-0.71926105,-1.5321355,-0.28143764,3.0,0.19592282,
00000000000000001c4d_0,1.196274,1.0321776,-0.8466999,1.2245336,-1.3576446,1.6887326,-0.71926105,-1.5321355,-0.28143764,3.0,0.19592282,
00000000000000001c4e_0,1.196274,1.0321776,-0.8466999,1.2245336,-1.3576446,1.6887326,-0.71926105,-1.5321355,-0.28143764,3.0,0.19592282,
00000000000000001c4f_0,1.196274,1.0321776,-0.8466999,1.2245336,-1.3576446,1.6887326,-0.71926105,-1.5321355,-0.28143764,3.0,0.19592282,
00000000000000000c01_0,0.15108486,-0.27510348,-0.19058852,0.17308725,1.546949,0.2773036,-1.2555851,0.29922903,0.7090564,3.0,-0.56896913,
00000000000000000c02_0,0.15108486,-0.27510348,-0.19058852,0.17308725,1.546949,0.2773036,-1.2555851,0.29922903,0.7090564,3.0,-0.56896913,
00000000000000000c35_0,0.15108486,-0.27510348,-0.19058852,0.17308725,1.546949,0.2773036,-1.2555851,0.29922903,0.7090564,3.0,-0.56896913,
00000000000000000c36_0,0.15983121,-0.22668573,-0.19058852,0.17308725,1.6875452,0.2911358,-1.2587398,0.16238949,0.6925977,3.0,-0.5620782,
00000000000000000c32_0,0.15983121,-0.18120241,-0.19058852,0.17308725,1.0265026,0.2842197,-1.2587398,-0.06658771,0.41213855,3.0,-0.56667215,
00000000000000000b6c_0,-0.39531925,0.06528842,0.8873087,1.3803033,-0.5967466,-0.6585411,-0.46056363,-0.45475504,0.18105617,3.0,0.17984402,
00000000000000000b6e_0,-0.39531925,0.06528842,0.8873087,1.3803033,-0.5967466,-0.6585411,-0.46056363,-0.45475504,0.18105617,3.0,0.17984402,
00000000000000000bb8_0,-0.39531925,0.06528842,0.8873087,1.3803033,-0.5967466,-0.6585411,-0.46056363,-0.45475504,0.18105617,3.0,0.17984402,
00000000000000000bb9_0,-0.39531925,0.06528842,0.8873087,1.3803033,-0.5967466,-0.6585411,-0.46056363,-0.45475504,0.18105617,3.0,0.17984402,
00000000000000000bba_0,-0.39531925,0.06528842,0.8873087,1.3803033,-0.5967466,-0.6585411,-0.46056363,-0.45475504,0.18105617,3.0,0.17984402,
00000000000000000bbb_0,-0.39531925,0.06528842,0.8873087,1.3803033,-0.5967466,-0.6585411,-0.46056363,-0.45475504,0.18105617,3.0,0.17984402,
00000000000000000b6d_0,-0.39531925,0.06528842,0.8873087,1.3803033,-0.5967466,-0.6585411,-0.46056363,-0.45475504,0.18105617,3.0,0.17984402,
00000000000000000bb6_0,-0.40941063,0.33574328,0.8873087,1.3803033,-0.63668877,-0.57297117,-0.45425394,-0.4552107,-0.21494399,3.0,0.1476864,
00000000000000000b7d_0,-0.38317156,-0.23157637,0.7935785,1.3803033,-0.77688575,-0.84595406,-0.41955063,-0.4552107,0.28046772,3.0,0.22118953,
00000000000000000b7e_0,-0.38317156,-0.23157637,0.7935785,1.3803033,-0.77688575,-0.84595406,-0.41955063,-0.4552107,0.28046772,3.0,0.22118953,
000000000000000010c8_0,-0.38948837,0.015892424,0.8873087,1.3803033,-1.0173374,-0.5884307,-0.46056363,-0.5240871,0.18138538,3.0,0.17525007,
000000000000000010c9_0,-0.37296748,0.11517325,0.8873087,1.3803033,-0.8371984,-0.4929613,-0.47002816,-0.5925065,0.2143031,3.0,0.2074077,
000000000000000010ca_0,-0.37296748,0.11517325,0.8873087,1.3803033,-0.8371984,-0.4929613,-0.47002816,-0.5925065,0.2143031,3.0,0.2074077,
00000000000000000b77_0,-0.4089247,-0.49958622,0.8404436,1.3803033,-0.8971116,-0.81571305,-0.3974667,-0.31745985,0.16459751,3.0,0.12701364,
000000000000000010c5_0,-0.38948837,0.015892424,0.8873087,1.3803033,-1.0173374,-0.5884307,-0.46056363,-0.5240871,0.18138538,3.0,0.17525007,
000000000000000010c6_0,-0.38948837,0.015892424,0.8873087,1.3803033,-1.0173374,-0.5884307,-0.46056363,-0.5240871,0.18138538,3.0,0.17525007,
000000000000000010c7_0,-0.38948837,0.015892424,0.8873087,1.3803033,-1.0173374,-0.5884307,-0.46056363,-0.5240871,0.18138538,3.0,0.17525007,
000000000000000000ad_0,1.1552148,0.24428754,-1.0810254,1.1758555,-1.1171927,1.7193806,-0.6561641,-1.2575452,0.03226824,3.0,0.20511071,
000000000000000000ae_0,1.1552148,0.24428754,-1.0810254,1.1758555,-1.1171927,1.7193806,-0.6561641,-1.2575452,0.03226824,3.0,0.20511071,
000000000000000000af_0,1.1552148,0.24428754,-1.0810254,1.1758555,-1.1171927,1.7193806,-0.6561641,-1.2575452,0.03226824,3.0,0.20511071,
000000000000000000b0_0,1.1552148,0.24428754,-1.0810254,1.1758555,-1.1171927,1.7193806,-0.6561641,-1.2575452,0.03226824,3.0,0.20511071,
00000000000000001be4_0,1.2968571,0.68347144,-0.98729515,1.1758555,-1.3576446,1.8775016,-0.70348686,-1.5316799,-0.13264953,3.0,0.34982,
00000000000000001be5_0,1.2968571,0.68347144,-0.98729515,1.1758555,-1.3576446,1.8775016,-0.70348686,-1.5316799,-0.13264953,3.0,0.34982,
00000000000000001be6_0,1.2968571,0.68347144,-0.98729515,1.1758555,-1.3576446,1.8775016,-0.70348686,-1.5316799,-0.13264953,3.0,0.34982,
00000000000000001be7_0,1.2968571,0.68347144,-0.98729515,1.1758555,-1.3576446,1.8775016,-0.70348686,-1.5316799,-0.13264953,3.0,0.34982,
00000000000000001bf4_0,1.4630378,1.2483461,-0.893565,1.1758555,-1.4778705,1.6202496,-0.8012871,-1.668975,-0.033896394,3.0,0.49912322,
00000000000000001bf5_0,1.4630378,1.2483461,-0.893565,1.1758555,-1.4778705,1.6202496,-0.8012871,-1.668975,-0.033896394,3.0,0.49912322,
00000000000000001bf6_0,1.4630378,1.2483461,-0.893565,1.1758555,-1.4778705,1.6202496,-0.8012871,-1.668975,-0.033896394,3.0,0.49912322,
00000000000000001bf7_0,1.4630378,1.2483461,-0.893565,1.1758555,-1.4778705,1.6202496,-0.8012871,-1.668975,-0.033896394,3.0,0.49912322,
00000000000000001bec_0,1.3899086,1.2752448,-0.893565,1.1758555,-1.4574999,1.8975719,-0.7381902,-1.5321355,-0.2152732,3.0,0.44399586,
00000000000000001bed_0,1.3899086,1.2752448,-0.893565,1.1758555,-1.4574999,1.8975719,-0.7381902,-1.5321355,-0.2152732,3.0,0.44399586,
00000000000000001bee_0,1.3899086,1.2752448,-0.893565,1.1758555,-1.4574999,1.8975719,-0.7381902,-1.5321355,-0.2152732,3.0,0.44399586,
00000000000000001bef_0,1.3899086,1.2752448,-0.893565,1.1758555,-1.4574999,1.8975719,-0.7381902,-1.5321355,-0.2152732,3.0,0.44399586,
00000000000000000c25_0,0.52936465,-0.24673766,-0.23745362,0.47489128,-0.7764863,0.3503975,-1.3691595,-0.5929622,0.75876236,3.0,-0.59882975,
00000000000000000c53_0,0.5089565,-0.32156506,-0.23745362,0.47489128,-1.2781596,1.3121436,-1.3628498,-0.9601479,-0.06681411,3.0,-0.6103146,
00000000000000000518_0,0.065322,-0.24869385,-0.9404301,0.56251156,-0.35629484,-0.45119336,-0.10722079,-0.45566702,1.8157504,3.0,0.1132318,
0000000000000000052d_0,0.065322,-0.24869385,-0.9404301,0.56251156,-0.35629484,-0.45119336,-0.10722079,-0.45566702,1.8157504,3.0,0.1132318,
00000000000000001158_0,0.0072559314,0.2393969,-0.003128147,0.8643158,-1.498241,0.67342037,-0.38169247,-1.23337,0.2139739,3.0,0.42102614,
00000000000000000c37_0,0.14622577,-0.37096104,-0.19058852,0.18282291,1.4470935,0.06697258,-1.2492753,0.0022880395,0.775221,3.0,-0.59653276,
00000000000000000c03_0,0.14185259,-0.24820474,-0.19058852,0.18282291,1.3268676,0.08826329,-1.2492753,0.13912691,1.0560094,3.0,-0.6126116,
00000000000000001876_0,-0.8051831,1.0267978,1.3090945,1.2050623,0.16415139,0.67125076,-0.88646793,0.23035328,-0.34661484,4.0,0.5887052,
00000000000000001877_0,-0.8051831,1.0267978,1.3090945,1.2050623,0.16415139,0.67125076,-0.88646793,0.23035328,-0.34661484,4.0,0.5887052,
00000000000000001878_0,-0.8051831,1.0267978,1.3090945,1.2050623,0.16415139,0.67125076,-0.88646793,0.23035328,-0.34661484,4.0,0.5887052,
00000000000000001879_0,-0.8051831,1.0267978,1.3090945,1.2050623,0.16415139,0.67125076,-0.88646793,0.23035328,-0.34661484,4.0,0.5887052,
0000000000000000187a_0,-0.8051831,1.0267978,1.3090945,1.2050623,0.16415139,0.67125076,-0.88646793,0.23035328,-0.34661484,4.0,0.5887052,
0000000000000000187b_0,-0.8051831,1.0267978,1.3090945,1.2050623,0.16415139,0.67125076,-0.88646793,0.23035328,-0.34661484,4.0,0.5887052,
0000000000000000187c_0,-0.8051831,1.0267978,1.3090945,1.2050623,0.16415139,0.67125076,-0.88646793,0.23035328,-0.34661484,4.0,0.5887052,
0000000000000000187d_0,-0.8051831,1.0267978,1.3090945,1.2050623,0.16415139,0.67125076,-0.88646793,0.23035328,-0.34661484,4.0,0.5887052,
000000000000000012d1_0,0.09253287,0.34014505,-0.049993243,1.0784994,-0.23606895,0.7257658,-1.2965981,-0.5464377,1.5514212,4.0,-0.50005996,
000000000000000012d2_0,0.09253287,0.34014505,-0.049993243,1.0784994,-0.23606895,0.7257658,-1.2965981,-0.5464377,1.5514212,4.0,-0.50005996,
000000000000000012d3_0,0.09253287,0.34014505,-0.049993243,1.0784994,-0.23606895,0.7257658,-1.2965981,-0.5464377,1.5514212,4.0,-0.50005996,
000000000000000012d4_0,0.09253287,0.34014505,-0.049993243,1.0784994,-0.23606895,0.7257658,-1.2965981,-0.5464377,1.5514212,4.0,-0.50005996,
000000000000000016d7_0,-0.76995474,1.8616384,1.2622294,1.1563842,0.3442907,0.6582322,-0.8486098,0.2308096,-0.099073395,4.0,0.59789306,
000000000000000016d8_0,-0.76995474,1.8616384,1.2622294,1.1563842,0.3442907,0.6582322,-0.8486098,0.2308096,-0.099073395,4.0,0.59789306,
000000000000000016d9_0,-0.76995474,1.8616384,1.2622294,1.1563842,0.3442907,0.6582322,-0.8486098,0.2308096,-0.099073395,4.0,0.59789306,
000000000000000016da_0,-0.76995474,1.8616384,1.2622294,1.1563842,0.3442907,0.6582322,-0.8486098,0.2308096,-0.099073395,4.0,0.59789306,
000000000000000016db_0,-0.76995474,1.8616384,1.2622294,1.1563842,0.3442907,0.6582322,-0.8486098,0.2308096,-0.099073395,4.0,0.59789306,
000000000000000016dc_0,-0.76995474,1.8616384,1.2622294,1.1563842,0.3442907,0.6582322,-0.8486098,0.2308096,-0.099073395,4.0,0.59789306,
000000000000000017e5_0,-0.66281193,0.29417264,1.1684994,1.1563842,-0.21689656,0.6514516,-0.9337906,-0.20433919,-0.14877936,4.0,0.86204493,
000000000000000017e6_0,-0.66281193,0.29417264,1.1684994,1.1563842,-0.21689656,0.6514516,-0.9337906,-0.20433919,-0.14877936,4.0,0.86204493,
000000000000000017e7_0,-0.66281193,0.29417264,1.1684994,1.1563842,-0.21689656,0.6514516,-0.9337906,-0.20433919,-0.14877936,4.0,0.86204493,
000000000000000017e8_0,-0.66281193,0.29417264,1.1684994,1.1563842,-0.21689656,0.6514516,-0.9337906,-0.20433919,-0.14877936,4.0,0.86204493,
000000000000000017e9_0,-0.66281193,0.29417264,1.1684994,1.1563842,-0.21689656,0.6514516,-0.9337906,-0.20433919,-0.14877936,4.0,0.86204493,
000000000000000017ea_0,-0.66281193,0.29417264,1.1684994,1.1563842,-0.21689656,0.6514516,-0.9337906,-0.20433919,-0.14877936,4.0,0.86204493,
000000000000000017eb_0,-0.66281193,0.29417264,1.1684994,1.1563842,-0.21689656,0.6514516,-0.9337906,-0.20433919,-0.14877936,4.0,0.86204493,
000000000000000017ec_0,-0.66281193,0.29417264,1.1684994,1.1563842,-0.21689656,0.6514516,-0.9337906,-0.20433919,-0.14877936,4.0,0.86204493,
000000000000000017ed_0,-0.66281193,0.29417264,1.1684994,1.1563842,-0.21689656,0.6514516,-0.9337906,-0.20433919,-0.14877936,4.0,0.86204493,
000000000000000017ee_0,-0.66281193,0.29417264,1.1684994,1.1563842,-0.21689656,0.6514516,-0.9337906,-0.20433919,-0.14877936,4.0,0.86204493,
000000000000000017ef_0,-0.66281193,0.29417264,1.1684994,1.1563842,-0.21689656,0.6514516,-0.9337906,-0.20433919,-0.14877936,4.0,0.86204493,
000000000000000017d9_0,-0.67908984,0.1723943,1.1684994,1.1563842,-0.21649733,0.3390061,-0.92748094,-0.20433919,-0.09940261,4.0,0.82529336,
000000000000000017da_0,-0.67908984,0.1723943,1.1684994,1.1563842,-0.21649733,0.3390061,-0.92748094,-0.20433919,-0.09940261,4.0,0.82529336,
000000000000000017db_0,-0.67908984,0.1723943,1.1684994,1.1563842,-0.21649733,0.3390061,-0.92748094,-0.20433919,-0.09940261,4.0,0.82529336,
000000000000000017dc_0,-0.67908984,0.1723943,1.1684994,1.1563842,-0.21649733,0.3390061,-0.92748094,-0.20433919,-0.09940261,4.0,0.82529336,
000000000000000017dd_0,-0.67908984,0.1723943,1.1684994,1.1563842,-0.21649733,0.3390061,-0.92748094,-0.20433919,-0.09940261,4.0,0.82529336,
000000000000000017de_0,-0.67908984,0.1723943,1.1684994,1.1563842,-0.21649733,0.3390061,-0.92748094,-0.20433919,-0.09940261,4.0,0.82529336,
000000000000000017df_0,-0.67908984,0.1723943,1.1684994,1.1563842,-0.21649733,0.3390061,-0.92748094,-0.20433919,-0.09940261,4.0,0.82529336,
000000000000000017e0_0,-0.67908984,0.1723943,1.1684994,1.1563842,-0.21649733,0.3390061,-0.92748094,-0.20433919,-0.09940261,4.0,0.82529336,
000000000000000017e1_0,-0.67908984,0.1723943,1.1684994,1.1563842,-0.21649733,0.3390061,-0.92748094,-0.20433919,-0.09940261,4.0,0.82529336,
000000000000000017e2_0,-0.67908984,0.1723943,1.1684994,1.1563842,-0.21649733,0.3390061,-0.92748094,-0.20433919,-0.09940261,4.0,0.82529336,
000000000000000017e3_0,-0.67908984,0.1723943,1.1684994,1.1563842,-0.21649733,0.3390061,-0.92748094,-0.20433919,-0.09940261,4.0,0.82529336,
000000000000000017e4_0,-0.67908984,0.1723943,1.1684994,1.1563842,-0.21649733,0.3390061,-0.92748094,-0.20433919,-0.09940261,4.0,0.82529336,
000000000000000016bf_0,-0.54570794,1.249324,1.1216342,1.1563842,0.22406483,0.97244054,-1.0694491,0.0013754226,-0.29723826,4.0,0.7885418,
000000000000000016c0_0,-0.54570794,1.249324,1.1216342,1.1563842,0.22406483,0.97244054,-1.0694491,0.0013754226,-0.29723826,4.0,0.7885418,
000000000000000016c1_0,-0.54570794,1.249324,1.1216342,1.1563842,0.22406483,0.97244054,-1.0694491,0.0013754226,-0.29723826,4.0,0.7885418,
000000000000000016c2_0,-0.54570794,1.249324,1.1216342,1.1563842,0.22406483,0.97244054,-1.0694491,0.0013754226,-0.29723826,4.0,0.7885418,
000000000000000016c3_0,-0.54570794,1.249324,1.1216342,1.1563842,0.22406483,0.97244054,-1.0694491,0.0013754226,-0.29723826,4.0,0.7885418,
000000000000000016c4_0,-0.54570794,1.249324,1.1216342,1.1563842,0.22406483,0.97244054,-1.0694491,0.0013754226,-0.29723826,4.0,0.7885418,
00000000000000001753_0,-0.6489635,1.715896,1.3090945,1.1563842,0.50485796,1.2296927,-0.95902944,0.20754637,0.016467616,4.0,0.43710494,
00000000000000001754_0,-0.6489635,1.715896,1.3090945,1.1563842,0.50485796,1.2296927,-0.95902944,0.20754637,0.016467616,4.0,0.43710494,
00000000000000001755_0,-0.6489635,1.715896,1.3090945,1.1563842,0.50485796,1.2296927,-0.95902944,0.20754637,0.016467616,4.0,0.43710494,
00000000000000001756_0,-0.6489635,1.715896,1.3090945,1.1563842,0.50485796,1.2296927,-0.95902944,0.20754637,0.016467616,4.0,0.43710494,
00000000000000001757_0,-0.6489635,1.715896,1.3090945,1.1563842,0.50485796,1.2296927,-0.95902944,0.20754637,0.016467616,4.0,0.43710494,
00000000000000001758_0,-0.6489635,1.715896,1.3090945,1.1563842,0.50485796,1.2296927,-0.95902944,0.20754637,0.016467616,4.0,0.43710494,
00000000000000000c13_0,0.44335884,-0.63848174,-0.23745362,0.5138335,-0.6167177,0.7735007,-1.4291016,-0.95923525,0.75843316,4.0,-0.63098735,
00000000000000000c46_0,0.44335884,-0.63848174,-0.23745362,0.5138335,-0.6167177,0.7735007,-1.4291016,-0.95923525,0.75843316,4.0,-0.63098735,
00000000000000000c11_0,0.47397107,-7.35947E-4,-0.28431872,0.5138335,-0.29598215,0.66474146,-1.4354113,-0.75352067,0.23043293,4.0,-0.62869036,
00000000000000000c12_0,0.44821793,-0.4663295,-0.23745362,0.5138335,-0.7972561,0.5151635,-1.4291016,-0.89081585,1.072468,4.0,-0.6447692,
00000000000000000c45_0,0.44821793,-0.4663295,-0.23745362,0.5138335,-0.7972561,0.5151635,-1.4291016,-0.89081585,1.072468,4.0,-0.6447692,
00000000000000000c10_0,0.47397107,-0.0017141855,-0.23745362,0.5138335,-0.07590093,0.8337115,-1.4354113,-0.6846449,0.47797397,4.0,-0.6263934,
00000000000000001725_0,-0.8659217,3.5484366,1.3090945,1.234269,0.0834684,1.3412998,-0.8517646,0.52774996,-0.37986177,4.0,0.4416989,
00000000000000001726_0,-0.8659217,3.5484366,1.3090945,1.234269,0.0834684,1.3412998,-0.8517646,0.52774996,-0.37986177,4.0,0.4416989,
00000000000000001727_0,-0.8659217,3.5484366,1.3090945,1.234269,0.0834684,1.3412998,-0.8517646,0.52774996,-0.37986177,4.0,0.4416989,
00000000000000001728_0,-0.8659217,3.5484366,1.3090945,1.234269,0.0834684,1.3412998,-0.8517646,0.52774996,-0.37986177,4.0,0.4416989,
